path,class,status,exclusion_reasons,md5,min_dim
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/120.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,a254bef1a39f1d5b5bfac55f9a5716b1,282
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/121.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,789fd77871362508b17b59c27b6313d9,453
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/122.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,53b7dbcd17289c7f0ca0f7944203648b,296
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/123.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,b30856c9dcb7b01773347b88d62be2cb,169
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/124.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,18a5c1194e5b95cc690ceb610fb21cbc,539
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/125.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,b511a39dcffb2e1cf4263d5fba8696fa,533
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/126.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,1edacdf9a274f71a65eb424f59fb7668,655
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/127.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,bbce9a0bb373593d2839dfa2fc1e18bd,1200
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/128.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,c75843b0a5725522872b787cb3830024,900
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/129.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,7e5e6df8323dfd65b2e8a27ba600deab,187
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/13.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,3547b07e9f46129dc660e69414b08803,162
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/130.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,725b44df2f720d21feaee66b4d0b0e62,417
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/131.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,1e3f7ce10365bd9e88342377fd8e132f,269
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/132.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,d55783577b849d52d708afdac151824b,286
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/133.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,6f9196beb3f5ca5dfd1006085aa8eb90,378
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/134.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,83dc3524f48df8991c0db578dd37a0ce,512
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/135.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,102b67de2453c6e7662fb974fae831b2,768
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/135.jpg,Conjunctivitis,RETAINED,None,77e27bd177997c7420b15c2ff4e7f7d5,207
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/136.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,ab59026f4316d76e3095f8758da5f4e0,147
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/137.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,00efd0965a5982d4ccaf299614839a2a,194
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/138.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,5c4bc8be63cac1a3a038e8064412f237,728
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/139.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,e526e8ef13988e8a3ece03c13c52781f,203
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/14.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,b496179028647b8efa7c4caf4e81b4ba,728
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/140.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,660c7bc019fea27ee06347794a849876,192
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/141.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,a771a31e6ca97f55ecdd5d00838ffc76,248
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/142.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,c7c741c8831967858a8c5e9f86fe0553,426
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/143.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,a1d6bee3d6b7a1455203f4c0de343de4,225
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/144.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,7c2521f9b7250286370d1bff371e1fd1,415
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/145.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,69d5f83352286c95bab0832a09496832,406
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/146.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,7aca53d3dba1c5ae31f39b9b79d7bfe1,720
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/147.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,8e16e8276f7c763c9db8c7212736f0ac,819
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/148.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,ff8a796e995c5d563f32f594eae7417a,372
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/149.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,c71630c8a7c417565dda0067b5ee076f,1600
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/15.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,8ad3a940f5c4e2d9db52fe4d014f44bb,1374
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/150.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,2c4731ae35cf03427586453df8a2a250,390
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/151.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,d46936fc69d691fc11a3310dbfcbe30c,446
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/152.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,fe1b2ce82376e0fd53cf453b9477a1be,390
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/153.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,3fc06426ebbee29a5fa488c02d5418a0,417
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/153.jpg,Conjunctivitis,RETAINED,None,c2f4e58b563fd91e1f1211220a235925,248
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/154.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,df21253de7d122079e6508f6436df4a6,428
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/154.jpg,Conjunctivitis,RETAINED,None,b792a6a0e8d35f979f73d26e844a964d,285
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/155.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,47bb58d696905428e97ae53b8d921744,415
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/155.jpg,Conjunctivitis,RETAINED,None,f1f2e34e62efe487e9d14b2c305ce889,257
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/156.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,d09b2ec19bccee100ea03a2149c5ff47,452
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/156.jpg,Conjunctivitis,RETAINED,None,11dc0c8f5fe391adc9b03c21ca71e89f,255
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/157.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,ca31946b294428d8d3e9eb2c0215f4c8,480
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/157.jpg,Conjunctivitis,RETAINED,None,6131f727e7d024a09cc43b582eb8b05a,297
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/158.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,bb9a70b891eac0a43c004e175ee778b0,451
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/159.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,46152d4c7bd6a06e7e33eb51c090d697,372
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/16.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,e60b7bd104f2d0b5479c7229abd496c7,213
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/160.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,5371cf793dcacd8d7f13f0d1945b8d2f,391
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/161.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,7437d9366240342cc39ee7e92deb092d,429
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/162.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,3ebfa2d86b95cd101ca20a89674cbc03,452
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/163.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,eba8e4ecd6bb5a3b73097894a0a879f3,240
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/164.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,48bdc15ce2d50d93c21f433a8df9360f,364
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/165.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,ef48c4667994ca50b44fe360c6deb514,335
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/166.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,a73d19b47e9abcc3fc175c176bd94cac,350
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/167.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,4597054cdd50cfe4ea694907ae00bc83,415
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/168.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,c95b6c57ca00809c285e8a3b03adbc99,160
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/168.jpg,Conjunctivitis,RETAINED,None,4dd98e5ad74da4a7ad9592cd97f13de4,296
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/169.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,9cc614aadbb5bbca62014a1caa0304fa,172
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/169.jpg,Conjunctivitis,RETAINED,None,756fa31e201f86721c0e8fad8a50c024,210
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/17.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,efb5654c55c3c81a23eecc2525242894,863
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/170.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,6d01380e07e61529a1b6605cdbe423e4,180
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/170.jpg,Conjunctivitis,RETAINED,None,4cd5ec19af84151e24eb4bf704d68cd7,252
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/171.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,431bbecc10a90a7ff382d87d028d0089,216
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/172.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,9c6f9d3f3f7b9dd35f19527c8e10bc72,406
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/173.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,822c85720fe1eaf82b740b9375b9076d,452
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/174.jpeg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,8d2c11cbb79c2591ae33da66e45d0e9d,415
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/175.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,6901a9b5b2114a18c9339fc05191db79,183
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/176.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,b058abd8d688ec4f97faa87342a1faf9,312
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/177.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,e65cc5bf03d88e2be202b006f7a9deb6,300
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/178.jpg,Conjunctivitis,RETAINED,None,e55c1a2ce29970ce4aac43e48650f4ee,195
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/18.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,1d02fb81cf6a88815856431fc62692a7,234
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/181.jpg,Conjunctivitis,RETAINED,None,74f0745925f952fefe64eaa9ba15fa98,224
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/182.jpg,Conjunctivitis,RETAINED,None,480849e1817846e20238806c7d33e375,278
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/186.jpg,Conjunctivitis,RETAINED,None,3f1f3d891044a716c81d0e6f434390f9,231
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/187.jpg,Conjunctivitis,RETAINED,None,6d819d1e624323e1c0e1741a40f8e771,186
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/188.jpg,Conjunctivitis,RETAINED,None,b98b76be5a78bc18c4f8eaa9304b7b0c,260
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/189.jpg,Conjunctivitis,RETAINED,None,fd6e08c3f35bc4c01a5178ed3fccf923,302
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/19.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,a3b1f3986aac5479da2b17a0cca744db,200
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/190.jpg,Conjunctivitis,RETAINED,None,ff321e295bea09eef2d2ea3551d9dfb9,259
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/191.jpg,Conjunctivitis,RETAINED,None,5f4d4f68950259e0f2d2853339403796,254
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/193.jpg,Conjunctivitis,RETAINED,None,2330bf2f6c85da069a5f41e377c65e83,251
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/195.jpg,Conjunctivitis,RETAINED,None,b1f1c203e2f48d453007d2efeff2c11d,298
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/198.jpg,Conjunctivitis,RETAINED,None,a687ab26a8ea98334f20d0aa1900635d,227
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/199.jpg,Conjunctivitis,RETAINED,None,f239c192d87071b59321ab2741785671,258
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/2.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,105f9d4c316a83b0156d5bc9b02ad85c,446
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/20.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,ebb7d48e8a209b0eba29ff3109719501,383
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/200.jpg,Conjunctivitis,RETAINED,None,c7b5babcd3618be3c756a5b44a8e7c5e,196
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/201.jpg,Conjunctivitis,RETAINED,None,6351c855140df3a71aecdbb008209570,279
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/202.jpg,Conjunctivitis,RETAINED,None,b4542c27ff2645b760f1043d190dbbc3,234
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/203.jpg,Conjunctivitis,EXCLUDED,pHash_or_Conflict,beafacaa26b2ec1a430db5f59ba2051c,263
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/207.jpg,Conjunctivitis,RETAINED,None,76353e52c0e5dff85423026b01c17bd9,250
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/208.jpg,Conjunctivitis,RETAINED,None,1d24945a27f18af8bd659f77f3855bde,264
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/21.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,3b58460563ecbcd8b47ade66616fc6aa,96
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/215.jpg,Conjunctivitis,RETAINED,None,dc18221cfdb7ce477dedbe47c4f1cfb4,171
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/216.jpg,Conjunctivitis,RETAINED,None,3cd40ec8212da63223f66556ec6077a7,277
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/22.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,5bd3cdf43d068434af03b093b59d7b95,862
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/223.jpg,Conjunctivitis,RETAINED,None,ec691cd9f18cf2f86dbc791495e3e844,275
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/228.jpg,Conjunctivitis,RETAINED,None,6ccbdcf69755f70efaf1172d794a1159,214
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/229.jpg,Conjunctivitis,RETAINED,None,b3f405c4ef8b95b521cae3adc98310c4,194
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/23.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,00f98d2349153b78ddb16aeb4f3db4d8,114
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/231.jpg,Conjunctivitis,RETAINED,None,27a907bf0729a2e33a522ee0299f32c3,137
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/233.jpg,Conjunctivitis,RETAINED,None,27d8951778798c26dd5d024f61c250f4,294
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/234.jpg,Conjunctivitis,RETAINED,None,e79ee0af0bc074c208155d9a0a7a085a,255
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/235.jpg,Conjunctivitis,RETAINED,None,494797a5baab6af7672683e4bd030edb,239
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/236.jpg,Conjunctivitis,RETAINED,None,fa440a15a3ba990a845ddf0e9c8c85fc,238
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/237.jpg,Conjunctivitis,RETAINED,None,54b1995b52e22bb53546c04331d510f1,267
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/238.jpg,Conjunctivitis,RETAINED,None,6c5cce3c0e38552c2b7a8879180570af,254
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/239.jpg,Conjunctivitis,RETAINED,None,89a3c952bec7fa93adf44c21621a90f9,245
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/24.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,ff85e5574b2f99ad58a7a42101b66c80,251
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/240.jpg,Conjunctivitis,RETAINED,None,83963c8f5fa93edae8bc7b15b19a89c4,239
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/241.jpg,Conjunctivitis,RETAINED,None,78590d70e9a74f574bb41e903e47f6f7,242
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/242.jpg,Conjunctivitis,RETAINED,None,3cf9822b17fc9c59e2b88dc5d987e424,176
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/244.jpg,Conjunctivitis,RETAINED,None,8ea67a8bb7d92b2eea46242f5c1db87f,252
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/245.jpg,Conjunctivitis,RETAINED,None,d8206971d7ff718951304b8cdd12134f,251
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/246.jpg,Conjunctivitis,RETAINED,None,6af8697b8686c15c5b5f9f7f6099335d,263
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/247.jpg,Conjunctivitis,RETAINED,None,3ba55735d5af077d7a1a77531aa6a241,229
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/248.jpg,Conjunctivitis,RETAINED,None,490bf5924a0f891b77870d68fa2b6475,242
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/249.jpg,Conjunctivitis,RETAINED,None,78b618d31ef24d9435777886186eb9fd,251
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/25.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,17dd0335f08b12f6e308f8a3be7e92b5,169
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/250.jpg,Conjunctivitis,RETAINED,None,54681474692f521e81ac6fdf9a20a748,258
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/251.jpg,Conjunctivitis,RETAINED,None,7a840ce885933c2eb1efcade8a5f46f0,253
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/256.jpg,Conjunctivitis,RETAINED,None,d53257cec82334e440ef54387e13931b,277
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/257.jpg,Conjunctivitis,RETAINED,None,d3432bdeaf07998e597882756a22ae80,234
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/258.jpg,Conjunctivitis,RETAINED,None,c9d49acfe2569666ac2f390ede273edd,243
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/259.jpg,Conjunctivitis,RETAINED,None,8f8a1f51f30b13bf84e1492b4ffea56e,242
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/26.jpg,Conjunctivitis,EXCLUDED,Exact_MD5_or_MD5_Label_Conflict,b3b14007283bbf7dac686a0cd4e7f5c7,233
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/260.jpg,Conjunctivitis,RETAINED,None,b8fed38e725ce671e4de9f69e3c078a4,233
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/261.jpg,Conjunctivitis,RETAINED,None,857364f1d58a60aff6d6bec28b89a6c7,241
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/262.jpg,Conjunctivitis,RETAINED,None,824e05cf548e39c7d2c115a33abbf63d,197
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/263.jpg,Conjunctivitis,RETAINED,None,089fb99c9812da1e94efc55ad5c0c47b,241
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/265.jpg,Conjunctivitis,RETAINED,None,491ace62220e4cdbb9f0fe44cab0e966,244
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/266.jpg,Conjunctivitis,RETAINED,None,120a8dfb28ce126fb7762d9ed5d40a0f,273
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/267.jpg,Conjunctivitis,RETAINED,None,9339e475bb13bb51fe64e2613d809233,271
/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/268.jpg,Conjunctivitis,RETAINED,None,761594d3673ac47456538b88283cb9c8,271
